latitude,longitude,timestamp,magnitude
37.5818333,-118.9351667,8/19/2016 2:38,0.23
62.3181,-153.0129,8/19/2016 2:45,1
33.4963333,-116.792,8/19/2016 2:45,0.26
37.1737,-118.0247,8/19/2016 2:46,0.4
38.8145,-122.8171667,8/19/2016 2:50,0.47
19.2236671,-155.4714966,8/19/2016 2:54,2.47
34.175,-116.8516667,8/19/2016 2:57,0.59
38.3165,-112.1986667,8/19/2016 2:58,1.67
44.6823333,-110.9813333,8/19/2016 3:07,0.85
37.3613333,-121.7238333,8/19/2016 3:07,0.85
37.4771667,-118.8451667,8/19/2016 3:14,0.92
61.8925,-149.9171,8/19/2016 3:30,1.8
-55.2793,-31.874,8/19/2016 3:32,7.4
37.406,-118.5181667,8/19/2016 3:33,1.36
63.3973,-150.8923,8/19/2016 3:37,1.1
37.5025,-118.8308333,8/19/2016 3:39,1.33
37.6225,-118.8653333,8/19/2016 3:41,0.65
41.0625,-112.1048333,8/19/2016 3:43,1.78
37.2195,-117.8515,8/19/2016 3:45,0.2
-55.1699,-31.8864,8/19/2016 3:46,5.3
-54.9628,-31.3406,8/19/2016 3:54,5.2
59.6286,-147.626,8/19/2016 3:57,2.6
46.466,-122.3768333,8/19/2016 4:02,0.7
38.7675018,-122.7419968,8/19/2016 4:13,0.99
-55.8054,-31.0784,8/19/2016 4:13,5.2
38.3191,-118.1236,8/19/2016 4:13,0.8
33.5381667,-116.6943333,8/19/2016 4:17,0.32
63.0665,-149.172,8/19/2016 4:19,2.1
62.814,-149.6321,8/19/2016 4:21,1.7
-55.3003,-31.2516,8/19/2016 4:21,5.2
39.2273,-120.0895,8/19/2016 4:21,0.3
19.3843,-64.856,8/19/2016 4:23,2.1
-55.3016,-30.8287,8/19/2016 4:32,5
62.5852,-152.0622,8/19/2016 5:15,2.3
38.7856667,-122.7381667,8/19/2016 5:28,1.08
-17.0238,-72.3213,8/19/2016 5:49,4.9
60.949,-149.4852,8/19/2016 5:49,2.3
18.0359,-68.5295,8/19/2016 5:54,3
-55.0652,-31.6786,8/19/2016 6:00,4.9
35.6155,-116.3005,8/19/2016 6:01,2.58
59.6167,-153.4225,8/19/2016 6:02,2.9
41.9085,-119.5849,8/19/2016 6:16,0.5
65.3438,-144.1555,8/19/2016 6:19,2.6
33.1743333,-116.039,8/19/2016 6:21,1.25
-55.2829,-30.65,8/19/2016 6:31,5.1
61.3181,-146.8283,8/19/2016 6:32,2.8
19.3306667,-155.133,8/19/2016 6:32,1.48
60.3674,-144.026,8/19/2016 6:32,1.3
37.345,-114.0993,8/19/2016 6:37,1
35.9546667,-117.6593333,8/19/2016 6:38,0.91
35.9523333,-117.657,8/19/2016 6:38,0.67
37.592,-118.8208333,8/19/2016 6:38,0.14
37.5848,-97.8274,8/19/2016 6:40,3.5
61.6844,-151.7521,8/19/2016 6:49,2.1
64.4687,-147.9835,8/19/2016 6:52,1.2
18.7155,-67.3945,8/19/2016 6:53,2.6
65.6527,-144.3174,8/19/2016 7:18,2.6
61.1854,-150.8562,8/19/2016 7:27,1.9
59.0488,-136.6872,8/19/2016 7:28,2.2
47.2743333,-122.8921667,8/19/2016 7:38,0.92
33.1748333,-116.0375,8/19/2016 8:00,1.03
-21.075,-70.3411,8/19/2016 8:06,4.4
65.3361,-148.9629,8/19/2016 8:07,0.9
36.6597,141.1909,8/19/2016 8:07,5.3
-30.1059,-177.6628,8/19/2016 8:08,4.9
64.1945,-152.2629,8/19/2016 8:09,1.3
33.775,-115.9025,8/19/2016 8:13,0.99
44.6076667,-110.4188333,8/19/2016 8:15,1.51
44.598,-110.4166667,8/19/2016 8:15,0.6
38.8153333,-122.7946667,8/19/2016 8:28,0.6
33.839,-117.6681667,8/19/2016 8:36,0.67
-21.3299,-178.1818,8/19/2016 8:40,4.3
39.5172,-119.9221,8/19/2016 8:54,1.2
63.1363,-144.2436,8/19/2016 8:55,1.3
-55.214,-32.0408,8/19/2016 8:56,5.1
37.6398333,-118.9278333,8/19/2016 8:58,0.3
-55.1548,-31.6527,8/19/2016 9:00,5
60.3152,-152.2373,8/19/2016 9:08,1.5
38.7428333,-122.7221667,8/19/2016 9:28,1.4
37.0228333,-121.2,8/19/2016 9:31,1.5
61.741,-148.4163,8/19/2016 9:31,1.1
-55.1558,-31.5865,8/19/2016 9:42,5
37.0514,-116.2214,8/19/2016 9:49,0.8
38.7473333,-122.7283333,8/19/2016 10:01,1.57
39.2345,-123.2726667,8/19/2016 10:07,1.42
63.0997,-150.8382,8/19/2016 10:08,1.3
38.7466667,-122.7283333,8/19/2016 10:13,1.4
33.488,-116.7926667,8/19/2016 10:15,1.72
19.1973324,-155.4624939,8/19/2016 10:23,1.91
37.216,-118.3499,8/19/2016 10:32,0.5
33.5963333,-116.6291667,8/19/2016 10:47,0.73
19.083,-65.004,8/19/2016 10:53,2.6
60.9776,-147.5264,8/19/2016 10:55,1.4
37.5703333,-118.8463333,8/19/2016 11:02,0.62
33.7706667,-116.0913333,8/19/2016 11:09,1.27
38.8478333,-122.823,8/19/2016 11:10,1.59
59.704,-153.1126,8/19/2016 11:24,1.6
18.6478,-64.5849,8/19/2016 11:25,2
33.3138333,-115.6831667,8/19/2016 11:37,1.18
38.2192,-118.816,8/19/2016 11:42,0.5
50.6225,152.9402,8/19/2016 11:48,4.2
19.1615,-64.6727,8/19/2016 11:58,2.5
41.9082,-119.7608,8/19/2016 11:58,1.1
40.878334,-123.6705017,8/19/2016 12:07,2.16
39.3289986,-122.7988358,8/19/2016 12:21,2.2
39.3325,-122.8056667,8/19/2016 12:22,2.33
62.5391,-151.548,8/19/2016 12:27,1.9
33.1361667,-115.5875,8/19/2016 12:39,1.62
33.822,-117.4815,8/19/2016 13:08,1.41
37.3521667,-122.0728333,8/19/2016 13:21,1.18
36.0296667,-117.7773333,8/19/2016 13:26,0.11
60.8494,-149.5894,8/19/2016 13:27,1.7
59.0357,-152.4349,8/19/2016 13:33,2.7
-55.2088,-32.0731,8/19/2016 13:33,5.8
61.6036,-146.3339,8/19/2016 13:36,4.2
36.3498333,-89.5653333,8/19/2016 13:42,1.76
61.6513,-146.3138,8/19/2016 13:43,1.4
33.521,-116.4518333,8/19/2016 13:49,1.35
62.3368,-148.0622,8/19/2016 13:57,1.6
36.5501667,-121.137,8/19/2016 14:04,2.08
36.5528333,-121.1456667,8/19/2016 14:16,0.74
33.5265,-116.4471667,8/19/2016 14:21,0.44
38.8294983,-122.8011703,8/19/2016 14:25,0.56
39.3156,72.9847,8/19/2016 14:29,4.3
36.2456667,-120.819,8/19/2016 14:48,2.08
61.7665,-151.4605,8/19/2016 14:49,2.1
61.6513,-146.3138,8/19/2016 14:54,1.5
44.0205,-121.2513333,8/19/2016 15:03,2.03
38.748333,-122.7388306,8/19/2016 15:15,0.82
63.46,-144.8523,8/19/2016 15:16,1.1
34.5351667,-119.109,8/19/2016 15:18,1.77
33.954,-117.932,8/19/2016 15:20,1.48
37.151,-121.5368333,8/19/2016 15:22,1.16
37.6128,-116.8086,8/19/2016 15:23,0.3
36.0386667,-117.4935,8/19/2016 15:28,1.05
38.8343315,-122.80867,8/19/2016 15:30,0.87
36.04,-117.4941667,8/19/2016 15:33,1.55
36.6675,-116.4669,8/19/2016 15:54,0.2
37.4069,71.7979,8/19/2016 16:01,4.2
38.6485,-118.8003,8/19/2016 16:06,0.8
46.851,-121.7471667,8/19/2016 16:20,0.49
61.7439,-146.0388,8/19/2016 16:27,1.3
60.2971,-141.1395,8/19/2016 16:33,1.3
46.6071667,-119.8536667,8/19/2016 16:35,0.81
59.9617,-140.9623,8/19/2016 16:37,1.5
-55.2031,-32.1207,8/19/2016 16:37,5.6
40.018,-120.8014,8/19/2016 16:41,0.5
33.39,-116.8995,8/19/2016 16:43,1.85
38.7886667,-122.7493333,8/19/2016 16:48,1.32
38.8093338,-122.8239975,8/19/2016 16:59,1.01
-55.1003,-32.0781,8/19/2016 17:05,4.8
49.4615,-120.5125,8/19/2016 17:12,1.7
38.8256683,-122.765831,8/19/2016 17:13,0.78
37.6186,-116.8133,8/19/2016 17:33,0.3
56.4945,-156.3732,8/19/2016 17:36,2.5
45.7143333,-112.1236667,8/19/2016 17:54,1.18
35.6845,-121.1293333,8/19/2016 18:04,0.8
35.952,-117.658,8/19/2016 18:09,0.89
44.2521667,-114.0903333,8/19/2016 18:13,2.28
61.6513,-146.3138,8/19/2016 18:21,1.6
35.4392,-97.8302,8/19/2016 18:22,2.8
45.7151667,-112.1226667,8/19/2016 18:23,0.75
45.306,-121.6636667,8/19/2016 18:23,0.86
62.8645,-150.414,8/19/2016 18:25,1.6
61.2984,-139.7529,8/19/2016 18:26,2
38.4176,70.5856,8/19/2016 18:32,4.2
35.9511667,-117.657,8/19/2016 18:42,0.89
38.8078333,-122.817,8/19/2016 18:53,1.2
63.2923,-150.3162,8/19/2016 18:54,1.1
-55.2469,-31.1963,8/19/2016 18:56,4.9
63.0838,-152.019,8/19/2016 19:02,2.5
63.5109,-147.4528,8/19/2016 19:02,1
60.5903,-152.4329,8/19/2016 19:17,1.5
61.654,-146.4189,8/19/2016 19:22,2
46.1043333,-122.8228333,8/19/2016 19:30,1.06
65.0045,-147.3303,8/19/2016 19:34,1.3
37.5073333,-119.3523333,8/19/2016 19:44,1.18
34.0036667,-117.0021667,8/19/2016 19:52,0.8
36.3291667,-120.8386667,8/19/2016 19:57,1.51
38.814167,-122.8170013,8/19/2016 19:57,1.03
39.3158333,-122.796,8/19/2016 20:00,2.24
37.4855,-118.78,8/19/2016 20:02,1.73
-55.1915,-31.27,8/19/2016 20:04,5.2
-55.0828,-32.0177,8/19/2016 20:15,5.2
63.2479,-149.2093,8/19/2016 20:23,1.5
63.4449,-145.9751,8/19/2016 20:29,1.4
33.036,-116.4261667,8/19/2016 20:32,1.02
37.4391,-118.6034,8/19/2016 20:41,0.8
37.4421667,-118.5875,8/19/2016 20:48,1.03
33.0358333,-116.427,8/19/2016 20:52,1.22
19.2175007,-155.4663391,8/19/2016 21:01,2.38
36.4013,-115.4478,8/19/2016 21:03,0.6
33.5973333,-116.633,8/19/2016 21:04,0.64
18.9755,-64.9913,8/19/2016 21:30,2.4
33.2763333,-116.1076667,8/19/2016 21:41,1
39.2526667,-123.449,8/19/2016 21:53,1.29
33.7508333,-116.7036667,8/19/2016 22:17,0.5
61.8113,-152.0498,8/19/2016 22:19,2
59.5873,-153.2992,8/19/2016 22:25,2
19.4318333,-155.6185,8/19/2016 22:28,1.22
33.271,-116.1068333,8/19/2016 22:29,1.17
36.5307,-98.9055,8/19/2016 22:32,3.2
37.5126667,-118.8293333,8/19/2016 22:38,0.62
60.9042,-141.0175,8/19/2016 22:44,1.6
40.6659,-119.4537,8/19/2016 22:46,1.3
40.1368,-120.2085,8/19/2016 22:57,0.9
40.6146667,-121.8226667,8/19/2016 23:01,0.74
37.6311,-117.8789,8/19/2016 23:02,1.3
37.6036667,-118.9195,8/19/2016 23:11,0.65
-22.9384,173.2545,8/19/2016 23:13,5.3
33.6723333,-116.7741667,8/19/2016 23:17,0.65
33.3768333,-116.3776667,8/19/2016 23:18,0.98
38.7961655,-122.7653351,8/19/2016 23:24,0.62
36.5668333,-121.1478333,8/19/2016 23:46,1.05
39.3173333,-122.7901667,8/20/2016 0:01,1.7
33.4971667,-116.502,8/20/2016 0:11,0.62
34.0206667,-116.856,8/20/2016 0:13,0.74
60.6349,-150.3442,8/20/2016 0:15,2
19.3795,-155.2316667,8/20/2016 0:17,2.55
33.7223333,-116.8156667,8/20/2016 0:17,0.67
60.7359,-151.5172,8/20/2016 0:35,1.5
38.8406677,-122.8436661,8/20/2016 0:44,0.9
60.3339,-152.5994,8/20/2016 0:46,1.8
39.229,-120.0921,8/20/2016 1:02,0.2
62.2398,-144.4824,8/20/2016 1:03,1.6
61.6014,-146.3197,8/20/2016 1:14,1.1
39.5607,143.5379,8/20/2016 1:14,5.3
60.8961,-150.2331,8/20/2016 1:32,2.1
36.7481,-116.0762,8/20/2016 1:34,0.3
39.1844,-119.5395,8/20/2016 1:41,1.1
39.4809,143.7614,8/20/2016 1:52,4.6
39.959,-120.7905,8/20/2016 1:54,1.67
38.4918,-118.3745,8/20/2016 1:56,1.3
38.2544,-118.7276,8/20/2016 2:21,1
46.8483333,-121.7548333,8/20/2016 2:32,0.49
33.2393333,-116.7975,8/20/2016 2:33,0.46
19.4118333,-155.6388333,8/20/2016 2:40,2.42
19.4136667,-155.6363333,8/20/2016 2:43,1.05
38.7583351,-122.7378311,8/20/2016 2:49,0.96
39.6003,-120.375,8/20/2016 2:59,0.3
39.6015,-120.3673,8/20/2016 3:01,0.2
39.9718,-117.8421,8/20/2016 3:04,1.4
38.2725,-118.7183,8/20/2016 3:08,0.1
19.4815,-155.801,8/20/2016 3:20,2.22
38.7083,-119.5409,8/20/2016 3:31,0.8
63.0389,-151.4062,8/20/2016 3:58,3.3
18.826,-64.1362,8/20/2016 4:01,2.2
60.6613,-142.8437,8/20/2016 4:14,1.1
39.3326683,-122.805336,8/20/2016 4:20,1.74
39.3276672,-122.8008347,8/20/2016 4:21,2.1
38.8061667,-122.8256667,8/20/2016 4:26,0.84
32.975,-116.4338333,8/20/2016 4:28,1.05
37.6241667,-118.8626667,8/20/2016 4:28,0.02
36.5428352,-121.0213318,8/20/2016 4:30,1.9
60.1832,-141.3356,8/20/2016 4:32,1.2
38.4866,-118.3797,8/20/2016 4:38,0.1
43.5658333,-76.6178333,8/20/2016 4:50,1.48
37.6735,-118.8768333,8/20/2016 5:00,0.32
40.3564,143.6799,8/20/2016 5:01,6
-55.1333,-32.1026,8/20/2016 5:01,4.9
38.6569,-118.791,8/20/2016 5:10,0.7
33.694,-116.8038333,8/20/2016 5:10,1.15
33.6976667,-116.8058333,8/20/2016 5:13,0.62
60.3451,-146.158,8/20/2016 5:20,1.2
17.9104,-66.5544,8/20/2016 5:30,2.1
33.2686667,-116.1116667,8/20/2016 5:32,2.15
33.2685,-116.1016667,8/20/2016 5:32,1.52
37.4078333,-118.5183333,8/20/2016 5:35,0.25
35.95,-117.6561667,8/20/2016 5:40,0.8
39.3402,-119.9141,8/20/2016 5:46,0.1
33.1536667,-116.1066667,8/20/2016 5:47,1.32
39.0068,-114.2598,8/20/2016 6:15,0.3
33.5016667,-116.5348333,8/20/2016 6:16,0.29
68.9507,-145.1455,8/20/2016 6:19,2.1
1.6134,126.3981,8/20/2016 6:35,4.4
37.1583,-116.1999,8/20/2016 6:38,0.4
34.58,-120.0501667,8/20/2016 6:39,1.49
33.9681667,-116.9193333,8/20/2016 6:41,1.38
37.4793333,-118.801,8/20/2016 6:41,1.36
38.8201675,-122.8071671,8/20/2016 6:59,0.94
33.2695,-116.1116667,8/20/2016 7:03,1.99
-4.9649,102.8841,8/20/2016 7:07,4.9
33.2711667,-116.1071667,8/20/2016 7:09,1.08
38.8416672,-122.8271637,8/20/2016 7:14,0.94
33.2678333,-116.1113333,8/20/2016 7:16,2.62
-54.938,-31.5702,8/20/2016 7:17,5.4
35.4273,-114.9918,8/20/2016 7:19,1.6
68.9009,-145.1587,8/20/2016 7:24,2.1
35.951,-117.655,8/20/2016 7:25,0.78
-54.8677,-31.467,8/20/2016 7:27,5.3
61.22,-151.0192,8/20/2016 7:31,2.4
38.3319,-118.1569,8/20/2016 7:31,0.5
33.6873333,-116.965,8/20/2016 7:33,0.22
-18.6521,169.0538,8/20/2016 7:40,4.8
33.2481667,-116.786,8/20/2016 7:46,0.56
33.6951667,-116.6911667,8/20/2016 7:47,0.56
33.2743333,-116.1116667,8/20/2016 7:55,1.08
61.3996,-149.6866,8/20/2016 7:57,1.2
60.0792,-152.7598,8/20/2016 8:09,2
19.236,-67.4599,8/20/2016 8:13,3.2
37.0041667,-121.4641667,8/20/2016 8:30,1.13
39.0863,-119.6158,8/20/2016 8:32,0.2
59.1941,-152.6618,8/20/2016 8:35,1.7
19.225,-67.3694,8/20/2016 8:43,3.1
38.068,-118.6813,8/20/2016 8:47,0.6
35.724,-118.0565,8/20/2016 9:02,0.84
62.2,-150.1071,8/20/2016 9:11,1.2
19.2245007,-155.3970032,8/20/2016 9:15,1.84
47.9208333,-124.6505,8/20/2016 9:17,1.51
35.9792,-116.0903,8/20/2016 9:19,1
39.7235,-120.5706667,8/20/2016 9:32,1.04
60.5115,-148.9035,8/20/2016 9:46,2.4
14.1563,-92.2068,8/20/2016 9:59,4.1
35.9483333,-117.657,8/20/2016 10:09,0.93
32.3431667,-115.3588333,8/20/2016 10:20,2.07
38.8751678,-122.8184967,8/20/2016 10:20,0.59
38.0204,-118.8508,8/20/2016 10:20,0.5
38.8753319,-122.8186646,8/20/2016 10:26,0.59
38.8696667,-122.8233333,8/20/2016 10:33,1.25
38.8689995,-122.8221664,8/20/2016 10:34,0.91
-5.5382,-106.5435,8/20/2016 10:37,4.6
33.9488333,-117.004,8/20/2016 10:44,0.81
39.9443,-120.7794,8/20/2016 10:53,0.5
56.6207,-148.4718,8/20/2016 10:56,2.7
60.3144,-137.5698,8/20/2016 11:27,1.3
32.7141667,-115.4188333,8/20/2016 11:28,1.8
61.6014,-146.3197,8/20/2016 11:32,1.1
65.1893,-152.7872,8/20/2016 11:36,1.5
18.0583,-66.221,8/20/2016 11:37,2
40.1369,-120.2145,8/20/2016 11:55,0.3
40.2933,143.7539,8/20/2016 11:58,6
40.4432,143.8198,8/20/2016 12:10,5.3
38.8095016,-122.8221664,8/20/2016 12:11,1.14
59.5778,-152.8702,8/20/2016 12:16,2.6
61.654,-146.4189,8/20/2016 12:16,1.9
40.2261,143.9035,8/20/2016 12:28,5.3
69.6423,-144.8114,8/20/2016 12:41,1.9
59.5778,-152.8702,8/20/2016 12:42,2
66.8041,-147.1892,8/20/2016 12:47,2
37.3166,-114.6418,8/20/2016 13:11,1.9
64.4909,-149.3748,8/20/2016 13:13,1.3
39.5166,-119.9092,8/20/2016 13:15,0.1
17.8668,-66.639,8/20/2016 13:24,2.2
62.9486,-151.1268,8/20/2016 13:25,1.1
63.3939,-151.3384,8/20/2016 13:29,1.2
60.4783,-143.1902,8/20/2016 13:43,2
35.9518333,-117.6571667,8/20/2016 13:47,0.5
34.7735,-118.9403333,8/20/2016 13:57,1.17
38.7980003,-122.7651672,8/20/2016 14:00,0.91
38.2696,-118.7491,8/20/2016 14:13,0.3
60.9938,-151.3774,8/20/2016 14:16,2.2
35.9895,-117.9216667,8/20/2016 14:17,2.16
35.9938333,-117.923,8/20/2016 14:18,0.52
33.7086667,-116.76,8/20/2016 14:20,1.86
33.7113333,-116.7556667,8/20/2016 14:21,0.93
35.981,-117.9206667,8/20/2016 14:25,0.04
61.1756,-147.4072,8/20/2016 14:54,1.3
38.8028333,-122.7718333,8/20/2016 14:59,1.29
38.8246667,-122.8086667,8/20/2016 15:19,0.34
36.2298333,-120.8246667,8/20/2016 15:42,1.24
35.9908333,-117.9241667,8/20/2016 15:57,1.01
35.9888333,-117.921,8/20/2016 16:17,1.09
-55.2223,-31.1955,8/20/2016 16:23,5.2
35.9845,-117.9261667,8/20/2016 16:25,0.37
61.7012,-146.3079,8/20/2016 16:32,1.5
35.9853333,-117.9295,8/20/2016 16:38,0.24
38.8436667,-122.8265,8/20/2016 16:46,0.36
39.3161667,-122.7891667,8/20/2016 16:55,1.55
40.432,-120.818,8/20/2016 16:56,1.55
64.9546,-147.3372,8/20/2016 16:56,1
64.6895,-149.2459,8/20/2016 17:08,1.6
33.4975,-116.5321667,8/20/2016 17:18,1.33
62.6206,-148.6874,8/20/2016 17:25,0.9
37.4705009,-118.8451691,8/20/2016 17:26,1.22
62.5391,-151.548,8/20/2016 17:28,2.8
60.0983,-139.6169,8/20/2016 17:33,1.1
39.3178333,-122.7933333,8/20/2016 17:35,1.22
-55.3237,-30.4736,8/20/2016 17:46,5
37.4516667,-118.8311667,8/20/2016 17:50,0.78
43.213,-110.6263333,8/20/2016 17:53,1.28
35.9905,-117.9211667,8/20/2016 17:56,1.14
38.8361664,-122.8323364,8/20/2016 17:57,0.99
38.8363333,-122.8311667,8/20/2016 17:58,2.3
38.836834,-122.8330002,8/20/2016 17:58,0.57
38.3355,-119.3312,8/20/2016 18:01,1.6
38.8388329,-122.8323364,8/20/2016 18:01,0.93
38.8293333,-122.7985,8/20/2016 18:04,0.31
19.3755,-155.283,8/20/2016 18:09,2.05
35.9561667,-117.6576667,8/20/2016 18:11,0.51
61.5392,-151.8217,8/20/2016 18:17,2.1
-55.1813,-30.7896,8/20/2016 18:30,4.7
38.8083344,-122.8123322,8/20/2016 18:43,0.51
38.8371667,-122.8003333,8/20/2016 19:01,1.43
36.4674988,-121.0383301,8/20/2016 19:40,0.98
35.9896667,-117.9213333,8/20/2016 19:44,3.08
63.7587,-146.4967,8/20/2016 19:47,1.3
46.3998333,-122.2625,8/20/2016 19:48,1.24
35.9925,-117.9183333,8/20/2016 19:54,0.85
35.981,-117.9281667,8/20/2016 20:02,0.17
38.8393326,-122.8304977,8/20/2016 20:02,1.02
38.841,-122.8291667,8/20/2016 20:03,1.97
38.838501,-122.8271637,8/20/2016 20:04,0.57
35.986,-117.9245,8/20/2016 20:06,0.27
35.9843333,-117.924,8/20/2016 20:08,0.25
63.5939,-147.9187,8/20/2016 20:30,2.2
38.8434982,-122.8321686,8/20/2016 20:33,0.57
35.9826667,-117.9246667,8/20/2016 20:41,0.44
63.6848,-145.6027,8/20/2016 20:42,1.1
35.9858333,-117.9241667,8/20/2016 20:42,0.35
-3.6334,131.4603,8/20/2016 20:42,5
38.2708,-118.7418,8/20/2016 20:43,0.6
19.4063333,-155.6386667,8/20/2016 20:43,0.68
36.1585,-117.8591667,8/20/2016 20:50,1.62
58.1398,-151.6103,8/20/2016 20:59,2.4
61.7922,-148.5194,8/20/2016 21:04,1.1
33.6005,-116.8133333,8/20/2016 21:04,0.62
36.3966667,-117.8676667,8/20/2016 21:04,1.66
35.9893333,-117.9265,8/20/2016 21:14,1.22
18.0958,-64.9797,8/20/2016 21:28,2
62.3431,-148.6003,8/20/2016 21:34,1.6
38.8268318,-122.8414993,8/20/2016 21:34,0.81
45.7193333,-112.1225,8/20/2016 21:34,0.32
33.509,-116.5321667,8/20/2016 21:46,0.38
18.9864,-67.026,8/20/2016 21:47,2.9
33.2711667,-116.1071667,8/20/2016 21:55,1.18
58.8299,-134.4972,8/20/2016 21:57,1.5
35.9365005,-121.2626648,8/20/2016 22:00,1.31
35.991,-117.9251667,8/20/2016 22:05,1.15
63.2917,-151.5561,8/20/2016 22:08,1.5
35.9578333,-117.6556667,8/20/2016 22:08,0.74
35.9901667,-117.9236667,8/20/2016 22:09,0.78
46.5395,-121.6176667,8/20/2016 22:11,2.24
39.8314,-120.7498,8/20/2016 22:11,0.1
33.6966667,-116.8026667,8/20/2016 22:15,0.83
61.6513,-146.3138,8/20/2016 22:15,1.8
46.5375,-121.622,8/20/2016 22:20,1.02
46.8338333,-121.741,8/20/2016 22:21,0.7
-14.7816,167.1982,8/20/2016 22:30,5.1
18.6518,-68.0367,8/20/2016 22:31,2.8
60.0792,-152.7598,8/20/2016 22:47,1.9
35.959,-117.6553333,8/20/2016 22:52,0.38
33.5858333,-116.8071667,8/20/2016 22:57,0.82
44.6768333,-110.9701667,8/20/2016 22:58,0.51
17.9647,-67.041,8/20/2016 23:01,1.7
61.7192,-150.873,8/20/2016 23:04,2.6
63.3939,-151.3384,8/20/2016 23:18,1.2
35.9908333,-117.9198333,8/20/2016 23:24,1.01
35.9858333,-117.9235,8/20/2016 23:44,0.4
-55.2775,-31.7546,8/20/2016 23:45,6.4
33.3808333,-116.3416667,8/20/2016 23:52,1.72
61.898,-149.2572,8/20/2016 23:59,1.2
-55.02,-31.4856,8/21/2016 0:28,5.1
46.3796667,-122.3805,8/21/2016 0:35,0.44
47.982,-121.8855,8/21/2016 0:35,1.16
33.5046667,-116.5263333,8/21/2016 0:35,0.34
61.2278,-139.7446,8/21/2016 0:37,1.3
33.8681667,-118.2196667,8/21/2016 0:40,2.07
61.5212,-147.1688,8/21/2016 0:42,1.5
36.1793,-97.5112,8/21/2016 0:49,2.7
38.8128319,-122.8066635,8/21/2016 1:05,1.03
47.9591667,-121.8901667,8/21/2016 1:10,1.02
36.6824989,-121.3239975,8/21/2016 1:10,1.31
36.0133333,-117.8048333,8/21/2016 1:32,0.22
63.4949,-151.2311,8/21/2016 1:47,0.7
38.8055,-122.8223333,8/21/2016 1:56,1.32
38.8135,-122.821,8/21/2016 2:01,1.6
37.5851667,-118.9423333,8/21/2016 2:07,0.19
36.0241,-116.1223,8/21/2016 2:13,0.4
19.4651667,-155.8516667,8/21/2016 2:17,1.63
61.6014,-146.3197,8/21/2016 2:18,1.1
37.6261673,-118.8911667,8/21/2016 2:19,1.33
38.033,-116.7606,8/21/2016 2:20,1.3
37.6278343,-118.892334,8/21/2016 2:21,1.31
63.5362,-147.9821,8/21/2016 2:28,1.1
62.8459,-151.0947,8/21/2016 2:34,1.8
33.0158333,-116.3503333,8/21/2016 2:37,0.68
37.6238333,-118.892,8/21/2016 2:38,1.93
37.6285,-118.8906667,8/21/2016 2:41,0.14
61.6513,-146.3138,8/21/2016 2:42,1.4
59.0668,-152.3613,8/21/2016 2:44,1.6
37.627,-118.8908333,8/21/2016 2:49,0.5
37.626,-118.8915,8/21/2016 2:55,0.18
18.8834,-64.3515,8/21/2016 2:56,2.2
34.2538333,-117.1733333,8/21/2016 2:56,0.66
62.6941,-151.307,8/21/2016 2:56,2.3
35.955,-117.6571667,8/21/2016 3:02,0.86
37.6241667,-118.8913333,8/21/2016 3:03,2.96
38.8311653,-122.7770004,8/21/2016 3:06,0.51
62.0339,-147.8681,8/21/2016 3:09,1
33.9303333,-116.3568333,8/21/2016 3:11,0.28
37.6286667,-118.8905,8/21/2016 3:13,0.03
-16.1693,-74.0094,8/21/2016 3:14,4.6
37.6524,-116.9393,8/21/2016 3:15,0.5
35.987,-117.9211667,8/21/2016 3:17,1.03
60.1069,-141.1457,8/21/2016 3:18,1.4
33.7061667,-116.7586667,8/21/2016 3:26,1.87
60.1069,-141.1457,8/21/2016 3:26,1.3
61.2179,-147.8467,8/21/2016 3:30,1.5
35.9805,-117.9208333,8/21/2016 3:30,0.08
37.5621667,-118.9456667,8/21/2016 3:37,0.13
33.3396667,-116.7278333,8/21/2016 3:37,0.58
27.1776,54.4025,8/21/2016 3:43,4.6
38.4672,-118.1709,8/21/2016 3:57,0.4
33.499,-116.5315,8/21/2016 4:08,0.72
37.6248333,-118.8936667,8/21/2016 4:19,0.24
38.8221667,-122.7978333,8/21/2016 4:23,0.66
38.3326,-118.1513,8/21/2016 4:40,0.5
63.6811,-147.6338,8/21/2016 4:42,1
38.2579,-118.7282,8/21/2016 4:50,0.2
34.4268333,-116.8591667,8/21/2016 4:55,1.73
39.5853333,-111.1715,8/21/2016 5:02,1.84
19.4026667,-155.6353333,8/21/2016 5:04,0.84
18.6198,-64.7608,8/21/2016 5:12,1.7
38.8358345,-122.7730026,8/21/2016 5:13,0.56
63.173,-150.3938,8/21/2016 5:24,2
37.2921667,-118.4825,8/21/2016 5:25,1.08
36.0151667,-117.8093333,8/21/2016 5:31,1.38
34.0448333,-118.7568333,8/21/2016 5:31,1.47
56.5386,-159.1101,8/21/2016 5:36,3.1
35.9805,-117.9015,8/21/2016 5:37,1.53
59.5423,-153.0477,8/21/2016 5:38,3.4
38.0965,-122.8645,8/21/2016 5:46,0.92
19.4276667,-155.0183333,8/21/2016 5:52,1.02
39.4086,-120.1288,8/21/2016 5:52,0.6
35.9861667,-117.9253333,8/21/2016 5:59,0.03
18.1256,-66.8811,8/21/2016 6:00,1.6
64.9207,-146.1598,8/21/2016 6:02,0.9
38.8085,-122.8266667,8/21/2016 6:07,0.6
19.2255001,-155.4698334,8/21/2016 6:07,2.58
